participant_id,mode,iteration,target_angle,phase,timestamp,cursor_x,cursor_y,h_vx,h_vy,p_vx,p_vy,target_x,target_y,ai_axis,playback_axis,dyad_id
0000,individual,3,45,homing_in,4.039263010025024,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.055281162261963,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.07169508934021,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.087660551071167,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.103663682937622,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.119746208190918,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.135767698287964,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.152296781539917,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.168569087982178,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.184743642807007,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.201885223388672,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.218363285064697,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.234920263290405,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.251127243041992,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.267435312271118,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.283723592758179,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.29950737953186,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.315438747406006,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.331906318664551,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.349850416183472,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.3658270835876465,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.3818440437316895,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.398681402206421,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.4155027866363525,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.431527853012085,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.44749903678894,950,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.464908838272095,955,140,5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.479764938354492,960,140,5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.495967388153076,965,140,5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.51289439201355,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.529568672180176,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.545560836791992,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.5622968673706055,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.578479766845703,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.594361782073975,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.610909700393677,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.6272032260894775,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.643211603164673,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.660054683685303,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.677546739578247,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.694089889526367,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.711816787719727,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.727524280548096,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.743465423583984,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.760121583938599,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.777080297470093,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.794378042221069,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.811090707778931,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.828539609909058,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.844973564147949,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.860733270645142,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.876506328582764,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.892766952514648,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.909424304962158,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.925646066665649,965,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.941820383071899,960,140,-5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.958789587020874,955,140,-5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.974886894226074,950,140,-5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,4.990793943405151,945,140,-5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.006921052932739,940,140,-5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.023421049118042,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.039988994598389,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.057133436203003,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.074814558029175,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.090795278549194,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.10685396194458,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.122985363006592,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.139955520629883,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.156147241592407,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.172567367553711,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.18896484375,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.206026792526245,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.222379207611084,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.239156484603882,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.255276441574097,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.271724224090576,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.287752389907837,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.304413795471191,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.32144570350647,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.337352752685547,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.35351037979126,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.370304584503174,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.386373043060303,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.402831077575684,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.419553518295288,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.43543815612793,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.451679944992065,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.46758246421814,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.483680248260498,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.500251770019531,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.516349792480469,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.532438278198242,940,140,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.549156904220581,940,145,0,5,0,0,953,146,,,
0000,individual,3,45,homing_in,5.566152572631836,940,150,0,5,0,0,953,146,,,
0000,individual,3,45,homing_in,5.582590103149414,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.59907078742981,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.616664171218872,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.632708549499512,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.6489927768707275,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.6663291454315186,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.682224750518799,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.698222875595093,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.714327812194824,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.730289936065674,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.746443510055542,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.762559652328491,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.779614448547363,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.79554557800293,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.812005043029785,940,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.827983617782593,945,150,5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.844156265258789,950,150,5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.860629320144653,955,150,5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.876847267150879,960,150,5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.892965316772461,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.909530878067017,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.926100730895996,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.943148612976074,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.959378004074097,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.976224184036255,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,5.992179870605469,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.008457183837891,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.024412631988525,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.040700674057007,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.056779384613037,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.073052644729614,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.089898109436035,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.106669902801514,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.1226184368133545,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.138671398162842,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.154828071594238,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.171587944030762,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.188056230545044,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.20537257194519,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.221484184265137,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.2376227378845215,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.253891706466675,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.270095348358154,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.287577152252197,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.303628444671631,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.319582462310791,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.335804462432861,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.351969957351685,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.367968320846558,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.385335206985474,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.401423454284668,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.417633295059204,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.4344658851623535,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.450645685195923,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.466852426528931,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.482893943786621,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.499081373214722,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.5170416831970215,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.533892393112183,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.550435304641724,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.566683769226074,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.582752227783203,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.599036455154419,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.615495443344116,960,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.631860971450806,955,150,-5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.647973299026489,950,150,-5,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.664506673812866,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.680952548980713,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.697194337844849,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.713362216949463,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.7302329540252686,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.746901512145996,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.763132333755493,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.780698537826538,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.796936273574829,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.813925743103027,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.83000373840332,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.847287654876709,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.863318204879761,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.879611253738403,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.895587682723999,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.912530899047852,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.928846836090088,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.944923162460327,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.961266756057739,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.9778101444244385,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,6.99393892288208,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.0099523067474365,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.026438474655151,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.042537450790405,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.058370113372803,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.074341058731079,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.09052586555481,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.10668420791626,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.123079776763916,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.140262603759766,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.156590938568115,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.172783136367798,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.189741849899292,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.205785512924194,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.22243070602417,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.2397191524505615,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.256570339202881,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.272526741027832,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.288579225540161,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.304569244384766,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.321119785308838,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.337501049041748,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.353573560714722,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.369705438613892,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.385766506195068,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.402006387710571,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.41965389251709,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.436134338378906,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.4533421993255615,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.46974778175354,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.486207962036133,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.502873659133911,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.519294738769531,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.535461902618408,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.552490711212158,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.569549083709717,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.585965156555176,950,150,0,0,0,0,953,146,,,
0000,individual,3,45,homing_in,7.60306978225708,950,150,0,0,0,0,953,146,,,
0000,individual,4,22.5,pre_target,0.001542806625366211,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.01499032974243164,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.031119823455810547,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.04736614227294922,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.06402182579040527,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.0803976058959961,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.09774661064147949,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.1149137020111084,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.1312105655670166,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.14765572547912598,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.16378569602966309,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.18012356758117676,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.19617581367492676,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.21226811408996582,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.22818994522094727,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.24463105201721191,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.26101040840148926,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.27718257904052734,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.2940542697906494,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.309906005859375,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.32589030265808105,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.34214043617248535,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.3583242893218994,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.37469005584716797,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.39136600494384766,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.4073193073272705,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.42380285263061523,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.43963027000427246,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.4555528163909912,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.47280168533325195,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.48942995071411133,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.5055246353149414,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.5219464302062988,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.5380935668945312,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.5544755458831787,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.5709280967712402,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.5880439281463623,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.6042146682739258,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.62032151222229,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.6370189189910889,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.6539614200592041,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.6702163219451904,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.6866018772125244,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.7040209770202637,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.7207098007202148,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.7370994091033936,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.7537233829498291,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.7707231044769287,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.7856006622314453,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.8035571575164795,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.8200283050537109,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.8357944488525391,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.8531992435455322,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.8704979419708252,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.8875274658203125,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.9038758277893066,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.9195764064788818,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.9358315467834473,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.9509868621826172,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,pre_target,0.9677538871765137,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,0.9847021102905273,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.0020339488983154,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.0187647342681885,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.0344161987304688,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.0511236190795898,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.0679402351379395,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.085146188735962,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.1015539169311523,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.1176180839538574,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.1330842971801758,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.1503610610961914,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.1674861907958984,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.1838860511779785,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.2002477645874023,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.216005802154541,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.233686923980713,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.2509737014770508,700,400,0,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.2701539993286133,705,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.2842895984649658,710,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.3009741306304932,715,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.3161201477050781,720,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.3327724933624268,725,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.348426103591919,730,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.3655860424041748,735,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.3825116157531738,740,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.3988299369812012,745,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.415590763092041,750,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.4321987628936768,755,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.4500179290771484,760,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.4663305282592773,765,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.483431100845337,770,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.5000557899475098,775,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.5167081356048584,780,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.5326337814331055,785,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.548757553100586,790,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.5662083625793457,795,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.582411527633667,800,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.5987577438354492,805,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.6156082153320312,810,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.631343126296997,815,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.648057460784912,820,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.6645259857177734,825,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.6811518669128418,830,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.697843313217163,835,400,5,0,0,0,1030,262,,,
0000,individual,4,22.5,approach,1.7131249904632568,840,400,5,0,0,0,1030,262,,,
